Instance,Distance,Vehicles,Veh Time (s),Dist Time (s),Total Time (s),Timestamp
R2_n100_d50_0015.csv,2112.9000,20,60.08,150.04,210.16,2026-05-05 17:54:00
R2_n100_d50_0016.csv,2224.9000,22,60.06,150.04,210.14,2026-05-05 17:57:30
R2_n100_d50_0017.csv,2412.7000,23,40.03,150.06,190.12,2026-05-05 18:00:40
R2_n100_d50_0018.csv,1915.2000,17,60.08,150.05,210.17,2026-05-05 18:04:10
R2_n100_d50_0019.csv,1807.7000,16,40.04,150.04,190.19,2026-05-05 18:07:20
R2_n100_d50_0020.csv,1984.5000,18,60.06,150.04,210.13,2026-05-05 18:10:50
R2_n100_d50_0021.csv,1340.6000,10,40.05,150.04,190.11,2026-05-05 18:14:01
R2_n100_d50_0022.csv,2070.3000,20,40.04,150.04,190.10,2026-05-05 18:17:11
R2_n100_d50_0023.csv,1239.6000,10,40.04,150.04,190.10,2026-05-05 18:20:21
R2_n100_d50_0024.csv,1843.5000,16,60.06,150.04,210.12,2026-05-05 18:23:51
R2_n100_d50_0025.csv,1669.0000,15,40.03,150.03,190.10,2026-05-05 18:27:01
R2_n100_d50_0026.csv,1947.0000,17,60.06,150.03,210.12,2026-05-05 18:30:31
R2_n100_d50_0027.csv,1296.3000,10,40.06,150.04,190.12,2026-05-05 18:33:41
R2_n100_d50_0028.csv,1373.5000,10,40.05,150.04,190.12,2026-05-05 18:36:51
R2_n100_d50_0029.csv,1454.7000,12,40.05,150.03,190.11,2026-05-05 18:40:01
R2_n100_d50_0030.csv,2189.5000,22,60.07,150.06,210.16,2026-05-05 18:43:32
R2_n100_d50_0031.csv,1858.2000,17,40.04,150.04,190.10,2026-05-05 18:46:42
R2_n100_d50_0032.csv,1619.4000,14,40.04,150.04,190.10,2026-05-05 18:49:52
R2_n100_d50_0033.csv,1447.0000,12,40.04,150.04,190.13,2026-05-05 18:53:02
R2_n100_d50_0034.csv,1350.5000,10,60.09,150.04,210.15,2026-05-05 18:56:32
R2_n100_d50_0035.csv,1636.2000,15,60.08,150.04,210.15,2026-05-05 19:00:02
R2_n100_d50_0036.csv,2054.6000,21,40.03,150.04,190.10,2026-05-05 19:03:12
R2_n100_d50_0037.csv,1374.6000,11,40.03,150.04,190.10,2026-05-05 19:06:22
R2_n100_d50_0038.csv,2027.2000,19,60.08,150.04,210.15,2026-05-05 19:09:53
R2_n100_d50_0039.csv,1311.2000,10,40.05,150.07,190.15,2026-05-05 19:13:03
R2_n100_d50_0040.csv,1527.5000,13,60.10,150.04,210.16,2026-05-05 19:16:33
R2_n100_d50_0041.csv,1306.7000,10,40.04,150.04,190.11,2026-05-05 19:19:43
R2_n100_d50_0042.csv,2071.6000,20,40.04,150.04,190.10,2026-05-05 19:22:53
R2_n100_d50_0043.csv,1727.7000,15,40.05,150.04,190.12,2026-05-05 19:26:03
R2_n100_d50_0044.csv,1963.7000,18,40.04,150.04,190.10,2026-05-05 19:29:13
R2_n100_d50_0045.csv,1753.5000,15,40.05,150.04,190.12,2026-05-06 00:39:42
R2_n100_d50_0046.csv,1534.1000,13,60.06,150.04,210.13,2026-05-06 00:43:13
R2_n100_d50_0047.csv,2198.1000,21,60.07,150.05,210.14,2026-05-06 00:46:43
R2_n100_d50_0048.csv,1379.5000,10,60.07,150.04,210.14,2026-05-06 00:50:13
R2_n100_d50_0049.csv,2147.3000,21,40.04,150.04,190.10,2026-05-06 00:53:23
R2_n100_d50_0050.csv,1945.3000,20,40.04,150.04,190.11,2026-05-06 00:56:33
R2_n100_d75_0001.csv,1717.7000,15,40.04,150.04,190.11,2026-05-06 00:59:43
R2_n100_d75_0002.csv,1683.2000,15,40.03,150.04,190.09,2026-05-06 01:02:53
R2_n100_d75_0003.csv,1364.8000,10,40.06,150.64,190.72,2026-05-06 01:06:04
R2_n100_d75_0004.csv,1334.4000,10,40.04,150.04,190.10,2026-05-06 01:09:14
R2_n100_d75_0005.csv,1544.0000,12,60.06,150.04,210.13,2026-05-06 01:12:44
R2_n100_d75_0006.csv,1276.2000,9,40.07,150.04,190.13,2026-05-06 01:15:54
R2_n100_d75_0007.csv,1653.2000,15,40.04,150.04,190.10,2026-05-06 01:19:04
R2_n100_d75_0008.csv,1604.3000,14,60.06,150.04,210.13,2026-05-06 01:22:35
R2_n100_d75_0009.csv,2263.0000,23,60.10,150.04,210.17,2026-05-06 01:26:05
R2_n100_d75_0010.csv,1767.4000,15,40.06,150.04,190.12,2026-05-06 01:29:15
R2_n100_d75_0011.csv,1707.6000,15,40.06,150.04,190.12,2026-05-06 01:32:25
R2_n100_d75_0012.csv,1819.9000,17,40.04,150.04,190.10,2026-05-06 01:35:35
R2_n100_d75_0013.csv,1438.9000,10,40.05,150.04,190.12,2026-05-06 01:38:45
R2_n100_d75_0014.csv,1366.7000,9,40.06,150.04,190.14,2026-05-06 01:41:55
R2_n100_d75_0015.csv,2011.5000,20,60.06,150.04,210.12,2026-05-06 01:45:25
R2_n100_d75_0016.csv,2071.5000,20,40.04,150.04,190.11,2026-05-06 01:48:36
R2_n100_d75_0017.csv,1775.6000,15,60.06,150.04,210.13,2026-05-06 01:52:06
R2_n100_d75_0018.csv,1463.1000,12,40.04,150.04,190.10,2026-05-06 01:55:16
R2_n100_d75_0019.csv,1830.2000,16,40.05,150.04,190.12,2026-05-06 01:58:26
R2_n100_d75_0020.csv,1445.5000,11,60.10,150.04,210.17,2026-05-06 02:01:56
R2_n100_d75_0021.csv,1568.9000,11,60.11,150.04,210.19,2026-05-06 02:05:26
R2_n100_d75_0022.csv,2036.6000,20,60.07,150.04,210.13,2026-05-06 02:08:56
R2_n100_d75_0023.csv,1999.4000,16,60.08,150.03,210.14,2026-05-06 02:12:27
R2_n100_d75_0024.csv,1501.3000,12,40.05,150.04,190.11,2026-05-06 02:15:37
R2_n100_d75_0025.csv,2039.3000,18,40.03,150.04,190.10,2026-05-06 02:18:47
R2_n100_d75_0026.csv,1690.3000,15,40.04,150.03,190.10,2026-05-06 02:21:57
R2_n100_d75_0027.csv,1875.8000,16,60.06,150.06,210.16,2026-05-06 02:25:27
R2_n100_d75_0028.csv,1622.3000,14,60.06,150.04,210.13,2026-05-06 02:28:57
R2_n100_d75_0029.csv,2132.0000,21,40.03,150.04,190.09,2026-05-06 02:32:07
R2_n100_d75_0030.csv,2070.8000,19,40.05,150.05,190.12,2026-05-06 02:35:17
R2_n100_d75_0031.csv,2141.1000,20,60.12,150.05,210.20,2026-05-06 02:38:48
R2_n100_d75_0032.csv,1484.4000,12,40.04,150.04,190.11,2026-05-06 02:41:58
R2_n100_d75_0033.csv,1821.0000,17,40.03,150.03,190.09,2026-05-06 02:45:08
R2_n100_d75_0034.csv,1359.3000,10,40.06,150.04,190.14,2026-05-06 02:48:18
R2_n100_d75_0035.csv,1908.7000,20,40.03,150.03,190.09,2026-05-06 02:51:28
R2_n100_d75_0036.csv,1709.3000,14,60.09,150.04,210.16,2026-05-06 02:54:58
R2_n100_d75_0037.csv,1838.4000,16,60.07,150.03,210.14,2026-05-06 12:35:50
R2_n100_d75_0038.csv,1355.9000,10,40.04,150.61,190.68,2026-05-06 12:39:00
R2_n100_d75_0039.csv,1514.5000,13,40.04,150.05,190.11,2026-05-06 12:42:11
R2_n100_d75_0040.csv,2109.8000,20,60.08,150.04,210.14,2026-05-06 12:45:41
R2_n100_d75_0041.csv,1365.2000,11,40.04,150.04,190.11,2026-05-06 12:48:51
R2_n100_d75_0042.csv,1572.5000,13,40.05,150.04,190.11,2026-05-06 12:52:01
R2_n100_d75_0043.csv,1723.9000,15,40.04,150.04,190.11,2026-05-06 12:55:11
R2_n100_d75_0044.csv,2250.0000,21,60.06,150.04,210.13,2026-05-06 12:58:41
R2_n100_d75_0045.csv,1415.8000,10,40.05,150.04,190.12,2026-05-06 13:01:51
R2_n100_d75_0046.csv,2271.2000,22,40.04,150.04,190.17,2026-05-06 13:05:01
R2_n100_d75_0047.csv,2217.0000,21,60.06,150.04,210.13,2026-05-06 13:08:32
R2_n100_d75_0048.csv,2140.0000,20,60.07,150.04,210.15,2026-05-06 13:12:02
R2_n100_d75_0049.csv,1785.2000,15,60.06,150.04,210.12,2026-05-06 13:15:32
R2_n100_d75_0050.csv,1345.7000,9,40.04,5669.73,5709.79,2026-05-06 14:50:42
R2_n100_d75_0051.csv,1885.1000,18,40.07,150.04,190.15,2026-05-06 14:53:52
R2_n100_d75_0052.csv,1301.8000,9,40.05,150.05,190.14,2026-05-06 14:57:02
R2_n100_d75_0053.csv,1649.2000,15,40.04,150.04,190.11,2026-05-06 15:00:12
R2_n100_d75_0054.csv,1807.7000,17,40.04,150.04,190.10,2026-05-06 15:03:22
R2_n100_d75_0055.csv,1329.9000,10,40.04,150.05,190.13,2026-05-06 15:06:32
R2_n100_d75_0056.csv,2044.6000,17,60.06,150.04,210.12,2026-05-06 15:10:02
R2_n100_d75_0057.csv,2351.2000,22,60.06,150.04,210.12,2026-05-06 15:13:32
R2_n100_d75_0058.csv,1707.6000,14,60.07,150.04,210.14,2026-05-06 15:17:03
R2_n100_d75_0059.csv,1700.5000,14,40.05,150.04,190.14,2026-05-06 15:20:13
R2_n100_d75_0060.csv,2165.3000,20,60.07,150.04,210.16,2026-05-06 15:23:43
R2_n100_d75_0061.csv,1693.1000,15,60.49,150.04,210.56,2026-05-06 15:27:13
R2_n100_d75_0062.csv,1517.5000,13,40.04,150.04,190.10,2026-05-06 15:30:24
R2_n100_d75_0063.csv,2036.6000,21,40.04,150.04,190.11,2026-05-06 15:33:34
R2_n100_d75_0064.csv,1366.4000,10,40.06,150.05,190.15,2026-05-06 15:36:44
R2_n100_d75_0065.csv,2387.4000,22,60.06,150.04,210.14,2026-05-06 15:40:14
R2_n100_d75_0066.csv,1897.9000,19,40.04,150.04,190.11,2026-05-06 19:40:52
R2_n100_d75_0067.csv,1629.2000,13,60.07,150.04,210.13,2026-05-06 19:44:22
R2_n100_d75_0068.csv,1367.2000,10,40.04,150.04,190.11,2026-05-06 19:47:32
R2_n100_d75_0069.csv,1818.4000,17,60.07,150.04,210.14,2026-05-06 19:51:02
R2_n100_d75_0070.csv,1415.7000,11,40.04,150.05,190.12,2026-05-06 19:54:12
R2_n100_d75_0071.csv,2048.1000,21,40.03,151.34,191.46,2026-05-06 19:57:24
R2_n100_d75_0072.csv,1458.0000,12,40.04,150.05,190.12,2026-05-06 20:00:34
R2_n100_d75_0073.csv,1544.7000,13,40.06,150.04,190.13,2026-05-06 20:03:44
R2_n100_d75_0074.csv,2180.2000,21,60.07,150.04,210.14,2026-05-06 20:07:14
R2_n100_d75_0075.csv,1434.2000,11,40.05,150.04,190.11,2026-05-06 20:10:24
RC1_n100_d100_0001.csv,1860.7000,17,60.07,150.04,210.13,2026-05-06 20:13:55
RC1_n100_d100_0002.csv,1956.2000,18,60.07,150.04,210.14,2026-05-06 20:17:25
RC1_n100_d100_0003.csv,2081.9000,20,60.07,150.04,210.14,2026-05-06 20:20:55
RC1_n100_d100_0004.csv,2206.4000,19,60.09,150.06,210.18,2026-05-06 20:24:25
RC1_n100_d100_0005.csv,2759.3000,22,60.07,150.04,210.15,2026-05-06 20:27:55
RC1_n100_d100_0006.csv,1626.2000,12,61.39,150.04,211.47,2026-05-07 16:21:14
RC1_n100_d100_0007.csv,1618.1000,12,60.10,150.04,210.23,2026-05-07 16:24:44
RC1_n100_d100_0008.csv,1765.9000,12,80.12,150.04,230.19,2026-05-07 16:28:34
RC1_n100_d100_0009.csv,1658.9000,13,60.07,150.04,210.22,2026-05-07 16:32:05
RC1_n100_d100_0010.csv,1620.5000,12,80.11,150.04,230.25,2026-05-07 16:35:55
RC1_n100_d100_0011.csv,1737.8000,15,40.05,150.04,190.13,2026-05-07 16:39:05
RC1_n100_d100_0012.csv,1612.0000,13,40.05,150.04,190.12,2026-05-07 16:42:15
RC1_n100_d100_0013.csv,1949.7000,19,60.10,150.04,210.17,2026-05-07 16:45:45
RC1_n100_d100_0014.csv,1976.4000,19,40.04,150.05,190.11,2026-05-07 16:48:55
RC1_n100_d100_0015.csv,1689.4000,12,60.10,150.05,210.25,2026-05-07 16:52:26
RC1_n100_d100_0016.csv,1979.0000,20,60.09,150.04,210.22,2026-05-07 16:55:56
RC1_n100_d100_0017.csv,1719.8000,15,40.04,150.05,190.19,2026-05-07 16:59:06
RC1_n100_d100_0018.csv,1951.9000,18,40.05,150.05,190.13,2026-05-07 17:02:16
RC1_n100_d100_0019.csv,1596.2000,12,60.09,150.04,210.26,2026-05-07 17:05:47
RC1_n100_d100_0020.csv,1731.5000,13,40.06,150.04,190.13,2026-05-07 17:08:57
RC1_n100_d100_0021.csv,1961.8000,17,60.08,150.04,210.14,2026-05-07 17:12:27
RC1_n100_d100_0022.csv,1648.9000,12,60.10,150.09,210.23,2026-05-07 17:15:57
RC1_n100_d100_0023.csv,1692.3000,13,60.10,150.05,210.19,2026-05-07 17:19:27
RC1_n100_d100_0024.csv,2297.8000,23,40.04,150.04,190.10,2026-05-07 17:22:37
RC1_n100_d100_0025.csv,1704.5000,13,60.07,150.04,210.15,2026-05-07 17:26:07
RC1_n100_d100_0026.csv,1981.7000,20,40.06,150.04,190.14,2026-05-07 17:29:18
RC1_n100_d100_0027.csv,1600.7000,12,60.09,150.05,210.16,2026-05-07 17:32:48
RC1_n100_d100_0028.csv,2180.2000,21,60.08,150.04,210.15,2026-05-07 17:36:18
RC1_n100_d100_0029.csv,2216.9000,22,40.04,150.04,190.18,2026-05-07 17:39:28
RC1_n100_d100_0030.csv,2085.0000,20,60.09,150.03,210.22,2026-05-07 17:42:58
RC1_n100_d100_0031.csv,1677.8000,13,60.08,758.95,819.06,2026-05-07 23:00:10
RC1_n100_d100_0032.csv,1997.2000,19,60.07,150.04,210.13,2026-05-07 23:03:40
RC1_n100_d100_0033.csv,2029.9000,20,40.04,150.04,190.12,2026-05-07 23:06:50
RC1_n100_d100_0034.csv,2044.0000,19,60.07,150.04,210.14,2026-05-07 23:10:20
RC1_n100_d100_0035.csv,1839.4000,16,60.07,150.04,210.14,2026-05-07 23:13:50
RC1_n100_d100_0036.csv,1680.4000,12,60.09,150.05,210.16,2026-05-07 23:17:21
RC1_n100_d100_0037.csv,2020.4000,20,40.04,150.50,190.56,2026-05-07 23:20:31
RC1_n100_d100_0038.csv,1610.6000,13,40.04,150.04,190.12,2026-05-07 23:23:41
RC1_n100_d100_0039.csv,1934.2000,17,60.06,150.04,210.13,2026-05-07 23:27:11
RC1_n100_d100_0040.csv,1497.1000,12,60.09,150.04,210.17,2026-05-07 23:30:42
RC1_n100_d100_0041.csv,2288.0000,23,40.04,150.04,190.12,2026-05-07 23:33:52
RC1_n100_d100_0042.csv,1630.7000,12,60.08,150.04,210.16,2026-05-07 23:52:56
RC1_n100_d100_0043.csv,1565.1000,14,60.10,150.06,210.18,2026-05-07 23:56:27
RC1_n100_d100_0044.csv,1800.9000,15,60.08,150.05,210.17,2026-05-07 23:59:57
RC1_n100_d100_0045.csv,1934.0000,18,40.04,150.04,190.11,2026-05-08 00:03:07
RC1_n100_d100_0046.csv,1561.5000,12,60.08,150.07,210.18,2026-05-08 00:06:37
RC1_n100_d100_0047.csv,2230.2000,22,40.04,150.04,190.11,2026-05-08 00:09:47
RC1_n100_d100_0048.csv,1644.5000,12,80.13,150.05,230.22,2026-05-08 00:13:37
RC1_n100_d100_0049.csv,1612.2000,12,60.09,150.05,210.16,2026-05-08 00:17:08
RC1_n100_d100_0050.csv,1975.4000,19,60.08,150.04,210.14,2026-05-08 00:20:38
RC1_n100_d100_0051.csv,1618.9000,13,60.09,150.05,210.16,2026-05-08 00:24:08
RC1_n100_d100_0052.csv,1710.4000,12,60.10,150.04,210.16,2026-05-08 00:27:38
RC1_n100_d100_0053.csv,1494.2000,12,60.08,150.06,210.17,2026-05-08 00:31:08
RC1_n100_d100_0054.csv,1920.7000,19,40.05,150.06,190.13,2026-05-08 00:34:18
RC1_n100_d100_0055.csv,2045.9000,19,60.06,150.04,210.14,2026-05-08 00:37:48
RC1_n100_d100_0056.csv,1759.6000,13,60.08,150.06,210.17,2026-05-08 00:41:19
RC1_n100_d100_0057.csv,1874.9000,15,60.07,150.04,210.14,2026-05-08 00:44:49
RC1_n100_d100_0058.csv,1740.4000,13,60.09,150.05,210.16,2026-05-08 00:48:19
RC1_n100_d100_0059.csv,1693.7000,15,40.06,150.04,190.14,2026-05-08 00:51:29
RC1_n100_d100_0060.csv,1811.2000,15,40.04,150.04,190.12,2026-05-08 00:54:39
RC1_n100_d100_0061.csv,1603.1000,13,40.05,150.04,190.14,2026-05-08 00:57:49
RC1_n100_d100_0062.csv,1859.5000,17,60.11,150.07,210.21,2026-05-08 01:01:20
RC1_n100_d100_0063.csv,1635.5000,13,60.08,150.04,210.15,2026-05-08 01:04:50
RC1_n100_d100_0064.csv,2022.9000,18,40.05,150.06,190.18,2026-05-08 01:08:00
RC1_n100_d100_0065.csv,1975.2000,19,60.10,150.06,210.22,2026-05-08 01:11:30
RC1_n100_d100_0066.csv,1923.1000,17,60.08,150.04,210.17,2026-05-08 01:15:00
RC1_n100_d100_0067.csv,1729.9000,14,40.04,150.04,190.11,2026-05-08 01:18:10
RC1_n100_d100_0068.csv,1761.6000,16,40.04,150.04,190.13,2026-05-08 01:21:21
RC1_n100_d100_0069.csv,2191.7000,21,60.09,150.04,210.17,2026-05-08 01:24:51
RC1_n100_d100_0070.csv,1710.2000,13,60.10,150.04,210.19,2026-05-08 01:28:21
RC1_n100_d100_0071.csv,2048.3000,19,60.07,150.08,210.17,2026-05-08 01:31:51
RC1_n100_d100_0072.csv,1739.8000,13,80.14,150.08,230.28,2026-05-08 01:35:41
RC1_n100_d100_0073.csv,1784.7000,16,60.07,150.04,210.13,2026-05-08 01:39:12
RC1_n100_d100_0074.csv,2148.6000,23,60.09,150.05,210.16,2026-05-08 12:49:47
RC1_n100_d100_0075.csv,1880.1000,15,60.08,150.04,210.14,2026-05-08 12:53:17
RC1_n100_d100_0076.csv,1771.1000,16,60.07,150.05,210.14,2026-05-08 12:56:47
RC1_n100_d100_0077.csv,1809.7000,16,40.04,150.04,190.18,2026-05-08 12:59:58
RC1_n100_d100_0078.csv,1712.3000,15,60.13,150.04,210.20,2026-05-08 13:03:28
RC1_n100_d100_0079.csv,1701.0000,13,60.09,150.04,210.16,2026-05-08 13:06:58
RC1_n100_d100_0080.csv,2263.6000,22,60.06,150.04,210.13,2026-05-08 13:10:28
RC1_n100_d100_0081.csv,1805.8000,16,40.04,150.04,190.10,2026-05-08 13:13:38
RC1_n100_d100_0082.csv,1686.8000,15,60.07,150.04,210.13,2026-05-08 13:17:08
RC1_n100_d100_0083.csv,1697.7000,14,60.07,150.93,211.02,2026-05-08 13:20:39
RC1_n100_d100_0084.csv,1772.9000,16,60.06,150.04,210.13,2026-05-08 13:24:09
RC1_n100_d100_0085.csv,1940.8000,18,60.06,150.04,210.13,2026-05-08 13:27:40
RC1_n100_d100_0086.csv,1850.6000,17,60.07,150.04,210.14,2026-05-08 13:31:10
RC1_n100_d100_0087.csv,1662.6000,12,60.09,150.04,210.23,2026-05-08 13:34:40
RC1_n100_d25_0001.csv,1384.3000,11,40.04,150.07,190.15,2026-05-08 13:37:50
RC1_n100_d25_0002.csv,1640.5000,15,60.09,150.06,210.18,2026-05-08 13:41:20
RC1_n100_d25_0003.csv,1358.1000,13,40.04,2128.04,2168.10,2026-05-08 14:17:28
RC1_n100_d25_0004.csv,2212.4000,22,40.06,150.05,190.13,2026-05-08 14:20:39
RC1_n100_d25_0005.csv,1435.5000,13,40.04,150.04,190.19,2026-05-08 14:23:49
RC1_n100_d25_0006.csv,1453.4000,12,60.09,150.07,210.20,2026-05-08 14:27:19
RC1_n100_d25_0007.csv,2200.1000,23,40.04,150.04,190.10,2026-05-08 14:30:29
RC1_n100_d25_0008.csv,1319.8000,11,60.09,150.05,210.24,2026-05-08 14:33:59
RC1_n100_d25_0009.csv,1665.3000,17,40.04,150.04,190.19,2026-05-08 14:37:09
RC1_n100_d25_0010.csv,1365.7000,11,40.05,150.05,190.20,2026-05-08 14:40:20
RC1_n100_d25_0011.csv,1869.7000,18,40.04,150.04,190.10,2026-05-08 14:43:30
RC1_n100_d25_0012.csv,1792.9000,18,40.04,2396.51,2436.58,2026-05-08 15:24:06
RC1_n100_d25_0013.csv,2061.4000,21,40.05,150.04,190.12,2026-05-08 15:27:16
RC1_n100_d25_0014.csv,1493.7000,13,40.05,150.04,190.12,2026-05-08 15:30:27
RC1_n100_d25_0015.csv,1399.0000,11,60.08,150.04,210.22,2026-05-08 15:33:57
RC1_n100_d25_0016.csv,1648.2000,15,40.04,150.04,190.10,2026-05-08 15:37:07
RC1_n100_d25_0017.csv,1733.0000,17,40.04,150.04,190.11,2026-05-08 15:40:17
RC1_n100_d25_0018.csv,1822.1000,16,60.07,150.03,210.12,2026-05-08 15:43:47
RC1_n100_d25_0019.csv,1730.0000,17,40.03,150.03,190.10,2026-05-08 15:46:57
RC1_n100_d25_0020.csv,1554.2000,14,40.04,150.04,190.17,2026-05-08 15:50:07
RC1_n100_d25_0021.csv,1703.6000,17,40.05,150.06,190.16,2026-05-08 15:53:18
RC1_n100_d25_0022.csv,1347.6000,10,40.05,150.04,190.15,2026-05-08 15:56:28
RC1_n100_d25_0023.csv,2062.8000,20,60.07,150.03,210.13,2026-05-08 15:59:58
RC1_n100_d25_0024.csv,1430.8000,11,40.04,150.06,190.13,2026-05-08 16:03:08
RC1_n100_d25_0025.csv,1645.0000,16,40.03,150.04,190.16,2026-05-08 16:06:18
RC1_n100_d25_0026.csv,1368.1000,12,40.04,150.04,190.12,2026-05-08 16:09:28
RC1_n100_d25_0027.csv,1281.3000,10,40.04,150.05,190.12,2026-05-08 16:12:38
RC1_n100_d25_0028.csv,1588.7000,15,40.04,150.05,190.12,2026-05-08 16:15:49
RC1_n100_d25_0029.csv,1462.9000,11,60.08,150.04,210.16,2026-05-08 16:19:19
RC1_n100_d25_0030.csv,1502.6000,13,40.04,150.05,190.18,2026-05-08 16:22:29
RC1_n100_d25_0031.csv,1641.3000,15,60.07,150.06,210.25,2026-05-08 16:25:59
RC1_n100_d25_0032.csv,1332.1000,11,40.04,150.04,190.10,2026-05-08 16:29:09
RC1_n100_d25_0033.csv,1956.9000,20,40.04,150.04,190.12,2026-05-08 16:32:19
RC1_n100_d25_0034.csv,1392.9000,11,40.07,150.05,190.22,2026-05-08 16:35:30
RC1_n100_d25_0035.csv,1575.9000,15,40.03,150.04,190.17,2026-05-08 16:38:40
RC1_n100_d25_0036.csv,1845.9000,17,40.03,150.04,190.10,2026-05-08 16:41:50
RC1_n100_d25_0037.csv,1671.7000,15,40.06,150.04,190.14,2026-05-08 16:45:00
RC1_n100_d25_0038.csv,1485.1000,13,40.05,150.06,190.21,2026-05-08 16:48:10
RC1_n100_d50_0001.csv,1847.2000,17,40.06,150.04,190.13,2026-05-08 16:51:20
RC1_n100_d50_0002.csv,1789.3000,17,60.09,150.04,210.23,2026-05-08 16:54:51
RC1_n100_d50_0003.csv,1508.9000,13,60.08,150.04,210.15,2026-05-08 16:58:21
RC1_n100_d50_0004.csv,1519.2000,11,60.08,150.05,210.23,2026-05-08 17:01:51
RC1_n100_d50_0005.csv,2090.9000,21,40.04,150.04,190.10,2026-05-08 17:05:01
RC1_n100_d50_0006.csv,1648.5000,16,40.03,150.04,190.19,2026-05-08 17:08:11
RC1_n100_d50_0007.csv,1367.1000,11,60.08,150.05,210.17,2026-05-08 17:11:41
RC1_n100_d50_0008.csv,1352.6000,11,60.07,150.04,210.15,2026-05-08 17:15:12
RC1_n100_d50_0009.csv,1606.4000,12,60.07,150.04,210.13,2026-05-08 17:18:42
RC1_n100_d50_0010.csv,1424.6000,11,60.07,150.04,210.14,2026-05-08 17:22:12
RC1_n100_d50_0011.csv,1943.2000,19,40.04,150.04,190.10,2026-05-08 17:25:22
RC1_n100_d50_0012.csv,1633.2000,15,40.04,150.05,190.12,2026-05-08 17:28:32
RC1_n100_d50_0013.csv,1777.0000,17,40.04,150.04,190.11,2026-05-08 17:31:42
RC1_n100_d50_0014.csv,1815.5000,18,60.06,150.04,210.12,2026-05-08 17:35:12
RC1_n100_d50_0015.csv,1363.6000,11,40.04,150.05,190.12,2026-05-08 17:38:22
RC1_n100_d50_0016.csv,2014.7000,18,40.04,150.04,190.19,2026-05-08 17:41:33
RC1_n100_d50_0017.csv,1430.9000,11,60.07,150.04,210.21,2026-05-08 17:45:03
RC1_n100_d50_0018.csv,2148.5000,19,60.06,150.05,210.15,2026-05-08 17:48:33
RC1_n100_d50_0019.csv,1903.1000,17,60.07,150.04,210.21,2026-05-08 17:52:03
RC1_n100_d50_0020.csv,2160.8000,19,60.08,150.03,210.15,2026-05-08 17:55:33
RC1_n100_d50_0021.csv,1778.0000,17,40.06,150.04,190.13,2026-05-08 17:58:43
RC1_n100_d50_0022.csv,1495.4000,12,60.08,150.04,210.15,2026-05-08 18:02:14
RC1_n100_d50_0023.csv,1699.2000,15,60.08,150.04,210.15,2026-05-08 18:05:44
RC1_n100_d50_0024.csv,2156.7000,21,40.05,150.04,190.18,2026-05-08 18:08:54
RC1_n100_d50_0025.csv,1896.2000,18,40.04,150.04,190.11,2026-05-08 18:12:04
RC1_n100_d50_0026.csv,1742.9000,16,60.08,150.05,210.15,2026-05-08 18:15:34
RC1_n100_d50_0027.csv,1999.5000,20,60.06,150.04,210.13,2026-05-08 18:19:04
RC1_n100_d50_0028.csv,2011.8000,21,60.08,150.04,210.14,2026-05-08 18:22:34
RC1_n100_d50_0029.csv,1657.1000,17,40.04,150.04,190.10,2026-05-08 18:25:45
RC1_n100_d50_0030.csv,1609.1000,15,40.03,150.04,190.16,2026-05-08 18:28:55
RC1_n100_d50_0031.csv,2391.2000,23,60.08,150.03,210.15,2026-05-08 18:32:25
RC1_n100_d50_0032.csv,1472.8000,12,40.05,150.04,190.13,2026-05-08 18:35:35
RC1_n100_d50_0033.csv,1945.5000,19,60.07,150.05,210.14,2026-05-08 18:39:05
RC1_n100_d50_0034.csv,1664.0000,16,40.04,150.04,190.19,2026-05-08 18:42:15
RC1_n100_d50_0035.csv,1938.4000,17,60.07,150.05,210.15,2026-05-08 18:45:46
RC1_n100_d50_0036.csv,1487.8000,12,40.04,150.04,190.11,2026-05-08 18:48:56
RC1_n100_d50_0037.csv,2048.7000,20,60.07,150.04,210.13,2026-05-08 18:52:26
RC1_n100_d50_0038.csv,1556.1000,13,40.05,150.07,190.21,2026-05-08 18:55:36
